timestamp,open,high,low,close,volume
2025-01-01T00:00:00,15802.02,15989.45,15786.67,15988.130000000001,50.35
2025-01-01T00:01:00,18767.36,18887.640000000003,18763.05,18887.190000000002,96.03
2025-01-01T00:02:00,17686.87,17863.53,17679.0,17846.98,75.86
2025-01-01T00:03:00,17180.0,17287.68,17179.17,17286.3,74.09
2025-01-01T00:04:00,14756.89,14928.949999999999,14752.83,14914.73,54.08
2025-01-01T00:05:00,12059.12,12235.240000000002,12043.820000000002,12219.230000000001,49.57
2025-01-01T00:06:00,10584.06,10697.789999999999,10582.689999999999,10692.88,25.22
2025-01-01T00:07:00,17606.5,17794.440000000002,17602.36,17785.15,94.59
2025-01-01T00:08:00,15216.55,15396.07,15207.759999999998,15376.15,65.74
2025-01-01T00:09:00,19938.42,20109.48,19935.89,20104.079999999998,29.68
2025-01-01T00:10:00,17688.31,17814.920000000002,17686.02,17807.27,38.14
2025-01-01T00:11:00,10366.75,10519.29,10347.97,10514.17,15.04
2025-01-01T00:12:00,17284.77,17454.29,17277.93,17443.16,51.45
2025-01-01T00:13:00,12710.02,12893.82,12705.86,12880.43,78.31
2025-01-01T00:14:00,15803.66,15965.0,15785.33,15951.28,15.07
2025-01-01T00:15:00,12059.68,12231.9,12056.01,12216.9,40.61
2025-01-01T00:16:00,16036.89,16170.14,16019.779999999999,16168.48,95.16
2025-01-01T00:17:00,15810.23,16003.29,15798.48,15994.52,66.06
2025-01-01T00:18:00,13988.09,14176.44,13982.27,14160.630000000001,11.53
2025-01-01T00:19:00,18007.93,18127.61,17994.98,18117.420000000002,41.73
2025-01-01T00:20:00,11349.77,11544.75,11345.35,11544.43,52.84
2025-01-01T00:21:00,12826.21,12956.13,12814.359999999999,12946.46,48.75
2025-01-01T00:22:00,18616.29,18751.36,18597.86,18738.510000000002,56.45
2025-01-01T00:23:00,17783.05,17940.14,17781.809999999998,17923.91,18.77
2025-01-01T00:24:00,14064.25,14265.189999999999,14062.51,14245.81,73.97
2025-01-01T00:25:00,12280.26,12471.31,12277.630000000001,12461.23,10.33
2025-01-01T00:26:00,12407.56,12614.03,12403.699999999999,12595.33,84.79
2025-01-01T00:27:00,13119.34,13241.49,13118.84,13232.78,27.13
2025-01-01T00:28:00,16720.17,16913.679999999997,16720.01,16905.789999999997,61.91
2025-01-01T00:29:00,18317.02,18504.3,18313.77,18503.27,46.11
2025-01-01T00:30:00,10966.33,11138.92,10948.72,11120.51,21.44
2025-01-01T00:31:00,11010.23,11142.45,10999.57,11134.68,70.23
2025-01-01T00:32:00,12454.09,12617.070000000002,12441.67,12608.12,51.03
2025-01-01T00:33:00,18463.46,18630.44,18453.34,18612.51,13.03
2025-01-01T00:34:00,10520.63,10654.409999999998,10516.31,10634.529999999999,90.08
2025-01-01T00:35:00,13475.9,13694.31,13472.48,13675.4,97.1
2025-01-01T00:36:00,14292.39,14503.039999999999,14276.099999999999,14488.38,38.23
2025-01-01T00:37:00,19437.0,19562.74,19424.12,19544.72,18.91
2025-01-01T00:38:00,18635.92,18787.019999999997,18626.14,18786.269999999997,21.94
2025-01-01T00:39:00,15798.92,15977.86,15796.56,15974.24,47.58
2025-01-01T00:40:00,11308.34,11428.92,11303.79,11424.78,68.39
2025-01-01T00:41:00,13486.02,13606.07,13475.77,13604.66,58.62
2025-01-01T00:42:00,18639.05,18857.09,18638.719999999998,18837.11,70.74
2025-01-01T00:43:00,19365.57,19563.02,19361.47,19552.62,17.27
2025-01-01T00:44:00,16879.93,17076.69,16869.07,17058.09,80.83
2025-01-01T00:45:00,10116.53,10276.240000000002,10102.320000000002,10273.390000000001,38.41
2025-01-01T00:46:00,14196.49,14323.84,14195.64,14304.98,88.72
2025-01-01T00:47:00,17222.11,17371.71,17211.09,17359.75,25.66
2025-01-01T00:48:00,18946.79,19108.090000000004,18929.280000000002,19094.120000000003,12.34
2025-01-01T00:49:00,16064.0,16262.25,16057.41,16249.39,83.26
2025-01-01T00:50:00,14305.99,14451.8,14305.28,14442.64,46.77
2025-01-01T00:51:00,19389.9,19537.600000000002,19371.5,19522.550000000003,75.36
2025-01-01T00:52:00,12585.18,12778.720000000001,12578.53,12760.43,21.25
2025-01-01T00:53:00,13924.05,14124.07,13914.609999999999,14104.119999999999,17.36
2025-01-01T00:54:00,17533.63,17650.960000000003,17532.57,17635.870000000003,33.0
