timestamp,open,high,low,close,volume
2025-01-01T00:00:00,10427.5,10488.39,10415.76,10476.15,49.72
2025-01-01T00:01:00,15809.47,15869.44,15807.859999999999,15863.17,29.5
2025-01-01T00:02:00,19430.67,19460.51,19421.359999999997,19454.92,41.56
2025-01-01T00:03:00,17121.2,17185.660000000003,17111.600000000002,17181.530000000002,58.3
2025-01-01T00:04:00,17270.02,17314.9,17256.36,17305.4,34.47
2025-01-01T00:05:00,12963.89,13025.31,12951.74,13006.109999999999,83.75
2025-01-01T00:06:00,17846.33,17902.5,17831.97,17887.11,86.52
2025-01-01T00:07:00,13323.72,13398.24,13320.25,13394.5,46.11
2025-01-01T00:08:00,10863.28,10920.4,10846.78,10907.52,65.61
2025-01-01T00:09:00,12947.9,12986.659999999998,12938.1,12982.699999999999,84.97
2025-01-01T00:10:00,18918.67,18987.829999999998,18904.789999999997,18980.339999999997,11.04
2025-01-01T00:11:00,16839.43,16860.54,16835.8,16860.05,22.03
2025-01-01T00:12:00,13990.78,14035.29,13977.62,14023.570000000002,71.23
2025-01-01T00:13:00,13902.75,13958.11,13888.46,13957.41,67.48
2025-01-01T00:14:00,18708.54,18780.34,18706.66,18777.39,91.92
2025-01-01T00:15:00,16530.49,16595.56,16526.63,16575.61,30.69
2025-01-01T00:16:00,19685.33,19717.850000000002,19682.08,19705.850000000002,31.72
2025-01-01T00:17:00,15896.83,15982.27,15894.03,15972.28,56.74
2025-01-01T00:18:00,13515.08,13582.56,13512.28,13566.74,61.15
2025-01-01T00:19:00,11806.76,11884.57,11805.64,11879.73,41.05
2025-01-01T00:20:00,10850.29,10930.760000000002,10831.27,10930.070000000002,66.44
2025-01-01T00:21:00,13856.65,13946.199999999999,13837.33,13928.82,42.03
2025-01-01T00:22:00,12887.35,12948.19,12875.44,12943.970000000001,12.54
2025-01-01T00:23:00,11750.13,11840.44,11746.679999999998,11824.65,44.64
2025-01-01T00:24:00,11651.9,11694.460000000001,11642.359999999999,11684.77,47.81
2025-01-01T00:25:00,15034.92,15104.070000000002,15030.36,15091.45,97.88
2025-01-01T00:26:00,16268.53,16299.98,16251.210000000001,16299.76,81.4
2025-01-01T00:27:00,17177.1,17248.5,17160.25,17236.66,82.4
2025-01-01T00:28:00,14654.7,14702.800000000001,14647.78,14694.7,13.81
2025-01-01T00:29:00,17104.36,17151.61,17090.73,17135.09,38.66
2025-01-01T00:30:00,18305.16,18364.170000000002,18296.22,18345.02,28.83
2025-01-01T00:31:00,11259.84,11297.83,11256.75,11285.66,82.38
2025-01-01T00:32:00,15990.52,16051.160000000002,15989.11,16040.890000000001,81.58
2025-01-01T00:33:00,16889.48,16922.5,16886.23,16910.31,53.84
2025-01-01T00:34:00,19620.8,19669.59,19604.41,19657.26,18.72
2025-01-01T00:35:00,13683.6,13733.0,13674.52,13729.92,86.66
2025-01-01T00:36:00,11002.81,11079.409999999998,10996.269999999999,11070.359999999999,93.93
2025-01-01T00:37:00,14100.87,14188.560000000001,14086.26,14170.480000000001,53.37
2025-01-01T00:38:00,13706.71,13787.539999999999,13696.97,13776.439999999999,43.31
