timestamp,open,high,low,close,volume
2025-01-01T00:00:00,18931.08,18982.570000000003,18922.93,18970.74,82.36
2025-01-01T00:01:00,16672.06,16730.23,16652.09,16711.84,68.95
2025-01-01T00:02:00,15287.7,15330.490000000002,15270.740000000002,15316.550000000001,53.23
2025-01-01T00:03:00,17231.2,17307.27,17222.57,17306.52,45.77
2025-01-01T00:04:00,13752.66,13842.91,13735.99,13826.93,39.44
2025-01-01T00:05:00,16557.0,16605.36,16540.05,16604.08,22.51
2025-01-01T00:06:00,17612.04,17686.88,17592.47,17683.55,30.11
2025-01-01T00:07:00,11273.64,11362.28,11261.16,11345.17,43.19
2025-01-01T00:08:00,12339.7,12409.050000000001,12339.240000000002,12398.390000000001,16.52
2025-01-01T00:09:00,11678.89,11737.24,11677.8,11726.8,56.81
2025-01-01T00:10:00,16128.11,16161.85,16120.18,16153.95,77.5
2025-01-01T00:11:00,15376.83,15423.89,15370.85,15414.33,32.09
2025-01-01T00:12:00,15574.68,15664.49,15560.76,15646.03,80.62
2025-01-01T00:13:00,17820.85,17898.18,17801.359999999997,17884.07,90.07
2025-01-01T00:14:00,14248.86,14328.99,14233.25,14324.74,80.32
2025-01-01T00:15:00,14069.52,14093.94,14055.16,14089.99,18.78
2025-01-01T00:16:00,11196.63,11262.28,11183.74,11256.0,41.69
2025-01-01T00:17:00,13020.67,13113.84,13007.23,13094.93,66.46
2025-01-01T00:18:00,17476.11,17539.4,17468.22,17539.07,55.04
2025-01-01T00:19:00,13640.54,13714.580000000002,13629.18,13701.570000000002,90.88
2025-01-01T00:20:00,14833.9,14910.13,14828.289999999999,14902.949999999999,84.28
2025-01-01T00:21:00,11046.53,11077.28,11031.18,11076.650000000001,60.88
2025-01-01T00:22:00,18281.87,18331.6,18270.92,18321.219999999998,55.61
2025-01-01T00:23:00,19999.01,20064.26,19990.09,20047.539999999997,49.85
2025-01-01T00:24:00,15698.45,15764.99,15685.210000000001,15763.69,65.58
2025-01-01T00:25:00,11336.75,11425.0,11322.03,11407.47,92.24
2025-01-01T00:26:00,11480.11,11533.79,11476.1,11522.92,13.68
2025-01-01T00:27:00,15107.97,15154.73,15104.41,15153.89,68.34
2025-01-01T00:28:00,18065.83,18144.88,18055.030000000002,18125.38,63.49
2025-01-01T00:29:00,17106.63,17198.66,17094.850000000002,17185.63,75.61
2025-01-01T00:30:00,15121.06,15152.2,15105.47,15142.76,51.67
2025-01-01T00:31:00,15808.91,15871.52,15801.539999999999,15852.78,54.34
2025-01-01T00:32:00,16335.38,16422.96,16322.429999999998,16407.19,17.38
2025-01-01T00:33:00,11854.71,11893.609999999999,11840.279999999999,11890.519999999999,76.7
2025-01-01T00:34:00,11472.48,11554.87,11467.64,11550.08,79.47
2025-01-01T00:35:00,12718.64,12780.67,12714.41,12774.16,62.87
2025-01-01T00:36:00,19991.14,20067.85,19974.85,20057.51,60.89
2025-01-01T00:37:00,17979.13,18055.62,17965.79,18039.0,44.81
2025-01-01T00:38:00,17193.82,17235.97,17178.81,17230.95,11.53
2025-01-01T00:39:00,18096.1,18158.71,18089.969999999998,18148.899999999998,36.95
2025-01-01T00:40:00,11397.57,11425.31,11392.61,11424.25,25.67
2025-01-01T00:41:00,19777.5,19843.52,19767.77,19840.21,81.75
2025-01-01T00:42:00,11574.83,11659.82,11573.08,11643.98,50.73
2025-01-01T00:43:00,10340.33,10399.74,10324.15,10390.41,68.37
2025-01-01T00:44:00,11311.78,11369.82,11299.130000000001,11361.18,82.46
2025-01-01T00:45:00,18089.49,18151.470000000005,18082.68,18146.640000000003,46.45
2025-01-01T00:46:00,13696.27,13737.54,13687.69,13722.79,80.09
2025-01-01T00:47:00,12171.22,12235.359999999999,12157.699999999999,12233.019999999999,83.82
2025-01-01T00:48:00,19341.0,19389.079999999998,19338.8,19371.19,68.53
2025-01-01T00:49:00,11608.13,11675.14,11590.46,11655.97,34.0
2025-01-01T00:50:00,17272.16,17330.59,17269.36,17315.61,84.22
2025-01-01T00:51:00,13885.34,13926.08,13880.0,13912.97,34.66
2025-01-01T00:52:00,18916.95,19000.57,18914.25,18991.96,46.18
2025-01-01T00:53:00,14977.93,15061.21,14966.73,15054.57,27.84
2025-01-01T00:54:00,14783.29,14835.53,14770.25,14821.960000000001,23.62
2025-01-01T00:55:00,13639.26,13709.94,13631.97,13708.84,44.1
2025-01-01T00:56:00,19273.87,19358.12,19270.289999999997,19344.719999999998,47.22
2025-01-01T00:57:00,10088.93,10158.77,10080.34,10155.33,60.61
2025-01-01T00:58:00,14504.05,14580.609999999999,14496.66,14576.269999999999,97.69
2025-01-01T00:59:00,18758.8,18785.629999999997,18742.35,18783.69,37.96
2025-01-01T01:00:00,11860.52,11911.13,11851.2,11909.08,12.09
2025-01-01T01:01:00,13246.4,13292.019999999999,13241.74,13280.859999999999,16.9
2025-01-01T01:02:00,17553.36,17609.940000000002,17550.46,17596.940000000002,54.9
2025-01-01T01:03:00,12946.94,13014.460000000001,12933.560000000001,13002.95,40.11
2025-01-01T01:04:00,16591.17,16629.3,16582.62,16629.17,41.57
2025-01-01T01:05:00,14638.18,14722.97,14633.06,14711.9,98.47
2025-01-01T01:06:00,16498.87,16550.2,16494.77,16545.43,77.16
2025-01-01T01:07:00,12479.83,12538.109999999999,12474.92,12529.789999999999,42.2
2025-01-01T01:08:00,16069.67,16151.34,16057.56,16139.5,52.04
2025-01-01T01:09:00,16262.92,16304.53,16250.61,16285.77,24.55
2025-01-01T01:10:00,10303.2,10337.59,10288.29,10324.29,84.99
2025-01-01T01:11:00,18537.36,18598.47,18529.64,18589.47,26.55
2025-01-01T01:12:00,12892.95,12949.09,12878.52,12933.0,45.75
2025-01-01T01:13:00,15753.89,15811.909999999998,15737.88,15795.699999999999,43.63
2025-01-01T01:14:00,15962.73,16025.609999999999,15948.59,16023.189999999999,35.41
2025-01-01T01:15:00,15969.6,16061.000000000002,15958.57,16048.710000000001,63.21
2025-01-01T01:16:00,19914.48,19996.47,19901.989999999998,19989.23,91.34
2025-01-01T01:17:00,16851.06,16904.47,16844.83,16886.75,25.96
2025-01-01T01:18:00,12416.12,12500.970000000001,12403.84,12486.87,52.47
2025-01-01T01:19:00,17391.24,17466.81,17389.5,17464.960000000003,56.0
2025-01-01T01:20:00,15055.55,15114.75,15036.869999999999,15108.17,58.15
2025-01-01T01:21:00,19790.27,19869.96,19771.23,19850.18,96.23
2025-01-01T01:22:00,18523.25,18595.219999999998,18516.03,18578.05,33.98
2025-01-01T01:23:00,11552.34,11589.39,11538.57,11578.31,27.02
2025-01-01T01:24:00,19698.15,19757.260000000002,19685.59,19740.97,53.68
2025-01-01T01:25:00,17521.03,17600.85,17520.92,17593.94,50.66
2025-01-01T01:26:00,17210.31,17253.21,17193.88,17242.68,72.64
